assocID,Disease,Disease_CUI,Gene_Symbol,Entrez_Gene_ID,Ensembl_Gene_ID,Gene_Description,Gene_Type,Raw_GDA_Score,Normalized_Score,N_PMIDs,First_Ref_Year,Last_Ref_Year,EI,DSI,DPI,Evidence_Origin,Has_Human_TextMining,Has_Model_TextMining,Broad_Ischemic_Stroke_Present,Broad_Raw_GDA_Score,Broad_N_PMIDs,Evidence_Tier,Protein_Coding_for_STRING,Human_Literature_Extended_Eligible,Conservative_EI_Eligible,Recommended_Use,Association_Role,Caution,Score_Breakdown
349114_C5392833,Acute Ischemic Stroke,C5392833,LINC00265,349114,,long intergenic non-protein coding RNA 265,ncRNA,0.1,0.064516129032258,1,2025,2025,1,0.69,0.46,Human_text_mining_only,TRUE,FALSE,TRUE,0.1,1,Low_score_nonprotein_audit,FALSE,FALSE,FALSE,Noncoding_low_score_audit_only,,Non-protein-coding and raw GDA score below 0.20; audit only.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
106660612_C5392833,Acute Ischemic Stroke,C5392833,LINC00680,106660612,ENSG00000290555,long intergenic non-protein coding RNA 680,ncRNA,0.1,0.064516129032258,1,2023,2023,1,0.78,0.46,Human_text_mining_only,TRUE,FALSE,FALSE,,,Low_score_nonprotein_audit,FALSE,FALSE,FALSE,Noncoding_low_score_audit_only,,Non-protein-coding and raw GDA score below 0.20; audit only.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
338799_C5392833,Acute Ischemic Stroke,C5392833,LINC01089,338799,ENSG00000212694,long intergenic non-protein coding RNA 1089,ncRNA,0.1,0.064516129032258,1,2023,2023,1,0.66,0.54,Human_text_mining_only,TRUE,FALSE,FALSE,,,Low_score_nonprotein_audit,FALSE,FALSE,FALSE,Noncoding_low_score_audit_only,,Non-protein-coding and raw GDA score below 0.20; audit only.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
107984921_C5392833,Acute Ischemic Stroke,C5392833,LINC01772,107984921,ENSG00000226029,long intergenic non-protein coding RNA 1772,ncRNA,0.1,0.064516129032258,1,2020,2020,1,0.68,0.67,Human_text_mining_only,TRUE,FALSE,FALSE,,,Low_score_nonprotein_audit,FALSE,FALSE,FALSE,Noncoding_low_score_audit_only,,Non-protein-coding and raw GDA score below 0.20; audit only.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
147081_C5392833,Acute Ischemic Stroke,C5392833,LINC02210,147081,ENSG00000293460,long intergenic non-protein coding RNA 2210,ncRNA,0.1,0.064516129032258,1,2023,2023,1,0.7,0.42,Human_text_mining_only,TRUE,FALSE,FALSE,,,Low_score_nonprotein_audit,FALSE,FALSE,FALSE,Noncoding_low_score_audit_only,,Non-protein-coding and raw GDA score below 0.20; audit only.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
55384_C5392833,Acute Ischemic Stroke,C5392833,MEG3,55384,ENSG00000214548,maternally expressed 3,ncRNA,0.1,0.064516129032258,1,2021,2021,1,0.45,0.88,Human_text_mining_only,TRUE,FALSE,TRUE,0.25,7,Low_score_nonprotein_audit,FALSE,FALSE,FALSE,Noncoding_low_score_audit_only,,Non-protein-coding and raw GDA score below 0.20; audit only.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
406893_C5392833,Acute Ischemic Stroke,C5392833,MIR101-1,406893,ENSG00000199135,microRNA 101-1,ncRNA,0.1,0.064516129032258,1,2017,2017,1,0.51,0.88,Human_text_mining_only,TRUE,FALSE,FALSE,,,Low_score_nonprotein_audit,FALSE,FALSE,FALSE,Noncoding_low_score_audit_only,,Non-protein-coding and raw GDA score below 0.20; audit only.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
406912_C5392833,Acute Ischemic Stroke,C5392833,MIR125B2,406912,ENSG00000207863,microRNA 125b-2,ncRNA,0.1,0.064516129032258,1,2017,2017,1,0.46,0.92,Human_text_mining_only,TRUE,FALSE,TRUE,0.2,2,Low_score_nonprotein_audit,FALSE,FALSE,FALSE,Noncoding_low_score_audit_only,,Non-protein-coding and raw GDA score below 0.20; audit only.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
406916_C5392833,Acute Ischemic Stroke,C5392833,MIR128-2,406916,ENSG00000207625,microRNA 128-2,ncRNA,0.1,0.064516129032258,1,2020,2020,1,0.54,0.83,Human_text_mining_only,TRUE,FALSE,TRUE,0.1,1,Low_score_nonprotein_audit,FALSE,FALSE,FALSE,Noncoding_low_score_audit_only,,Non-protein-coding and raw GDA score below 0.20; audit only.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
100302197_C5392833,Acute Ischemic Stroke,C5392833,MIR1306,100302197,ENSG00000284464,microRNA 1306,ncRNA,0.1,0.064516129032258,1,2024,2024,1,0.64,0.71,Human_text_mining_only,TRUE,FALSE,FALSE,,,Low_score_nonprotein_audit,FALSE,FALSE,FALSE,Noncoding_low_score_audit_only,,Non-protein-coding and raw GDA score below 0.20; audit only.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
406924_C5392833,Acute Ischemic Stroke,C5392833,MIR134,406924,ENSG00000207993,microRNA 134,ncRNA,0.1,0.064516129032258,1,2018,2018,1,0.56,0.88,Human_text_mining_only,TRUE,FALSE,TRUE,0.25,2,Low_score_nonprotein_audit,FALSE,FALSE,FALSE,Noncoding_low_score_audit_only,,Non-protein-coding and raw GDA score below 0.20; audit only.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
442891_C5392833,Acute Ischemic Stroke,C5392833,MIR135B,442891,ENSG00000199059,microRNA 135b,ncRNA,0.1,0.064516129032258,1,2020,2020,1,0.56,0.75,Human_text_mining_only,TRUE,FALSE,FALSE,,,Low_score_nonprotein_audit,FALSE,FALSE,FALSE,Noncoding_low_score_audit_only,,Non-protein-coding and raw GDA score below 0.20; audit only.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
406935_C5392833,Acute Ischemic Stroke,C5392833,MIR143,406935,ENSG00000284182,microRNA 143,ncRNA,0.1,0.064516129032258,1,2019,2019,1,0.47,0.88,Human_text_mining_only,TRUE,FALSE,TRUE,0.25,5,Low_score_nonprotein_audit,FALSE,FALSE,FALSE,Noncoding_low_score_audit_only,,Non-protein-coding and raw GDA score below 0.20; audit only.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
406937_C5392833,Acute Ischemic Stroke,C5392833,MIR145,406937,ENSG00000276365,microRNA 145,ncRNA,0.1,0.064516129032258,1,2015,2015,1,0.46,0.83,Human_text_mining_only,TRUE,FALSE,TRUE,0.2,6,Low_score_nonprotein_audit,FALSE,FALSE,FALSE,Noncoding_low_score_audit_only,,Non-protein-coding and raw GDA score below 0.20; audit only.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
574447_C5392833,Acute Ischemic Stroke,C5392833,MIR146B,574447,ENSG00000202569,microRNA 146b,ncRNA,0.1,0.064516129032258,1,2018,2018,1,0.49,0.88,Human_text_mining_only,TRUE,FALSE,FALSE,,,Low_score_nonprotein_audit,FALSE,FALSE,FALSE,Noncoding_low_score_audit_only,,Non-protein-coding and raw GDA score below 0.20; audit only.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
406940_C5392833,Acute Ischemic Stroke,C5392833,MIR148A,406940,ENSG00000199085,microRNA 148a,ncRNA,0.1,0.064516129032258,1,2014,2014,1,0.51,0.83,Human_text_mining_only,TRUE,FALSE,TRUE,0.1,1,Low_score_nonprotein_audit,FALSE,FALSE,FALSE,Noncoding_low_score_audit_only,,Non-protein-coding and raw GDA score below 0.20; audit only.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
406948_C5392833,Acute Ischemic Stroke,C5392833,MIR15A,406948,ENSG00000283785,microRNA 15a,ncRNA,0.1,0.064516129032258,1,2017,2017,1,0.49,0.79,Human_text_mining_only,TRUE,FALSE,TRUE,0.25,4,Low_score_nonprotein_audit,FALSE,FALSE,FALSE,Noncoding_low_score_audit_only,,Non-protein-coding and raw GDA score below 0.20; audit only.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
406957_C5392833,Acute Ischemic Stroke,C5392833,MIR181C,406957,ENSG00000207613,microRNA 181c,ncRNA,0.1,0.064516129032258,1,2020,2020,1,0.57,0.79,Human_text_mining_only,TRUE,FALSE,FALSE,,,Low_score_nonprotein_audit,FALSE,FALSE,FALSE,Noncoding_low_score_audit_only,,Non-protein-coding and raw GDA score below 0.20; audit only.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
406966_C5392833,Acute Ischemic Stroke,C5392833,MIR191,406966,ENSG00000207605,microRNA 191,ncRNA,0.1,0.064516129032258,1,2019,2019,1,0.55,0.75,Human_text_mining_only,TRUE,FALSE,FALSE,,,Low_score_nonprotein_audit,FALSE,FALSE,FALSE,Noncoding_low_score_audit_only,,Non-protein-coding and raw GDA score below 0.20; audit only.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
406979_C5392833,Acute Ischemic Stroke,C5392833,MIR19A,406979,ENSG00000284204,microRNA 19a,ncRNA,0.1,0.064516129032258,1,2014,2014,1,0.51,0.83,Human_text_mining_only,TRUE,FALSE,TRUE,0.2,3,Low_score_nonprotein_audit,FALSE,FALSE,FALSE,Noncoding_low_score_audit_only,,Non-protein-coding and raw GDA score below 0.20; audit only.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
406991_C5392833,Acute Ischemic Stroke,C5392833,MIR21,406991,ENSG00000284190,microRNA 21,ncRNA,0.1,0.064516129032258,1,2021,2021,1,0.39,0.88,Human_text_mining_only,TRUE,FALSE,TRUE,0.2,5,Low_score_nonprotein_audit,FALSE,FALSE,FALSE,Noncoding_low_score_audit_only,,Non-protein-coding and raw GDA score below 0.20; audit only.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
406998_C5392833,Acute Ischemic Stroke,C5392833,MIR216A,406998,ENSG00000207798,microRNA 216a,ncRNA,0.1,0.064516129032258,1,2026,2026,1,0.57,0.79,Human_text_mining_only,TRUE,FALSE,TRUE,0.1,1,Low_score_nonprotein_audit,FALSE,FALSE,FALSE,Noncoding_low_score_audit_only,,Non-protein-coding and raw GDA score below 0.20; audit only.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
407002_C5392833,Acute Ischemic Stroke,C5392833,MIR219A1,407002,ENSG00000199036,microRNA 219a-1,ncRNA,0.1,0.064516129032258,1,2015,2015,1,0.62,0.71,Human_text_mining_only,TRUE,FALSE,TRUE,0.1,1,Low_score_nonprotein_audit,FALSE,FALSE,FALSE,Noncoding_low_score_audit_only,,Non-protein-coding and raw GDA score below 0.20; audit only.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
407004_C5392833,Acute Ischemic Stroke,C5392833,MIR22,407004,ENSG00000283824,microRNA 22,ncRNA,0.1,0.064516129032258,1,2020,2020,1,0.5,0.88,Human_text_mining_only,TRUE,FALSE,TRUE,0.2,2,Low_score_nonprotein_audit,FALSE,FALSE,FALSE,Noncoding_low_score_audit_only,,Non-protein-coding and raw GDA score below 0.20; audit only.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
407006_C5392833,Acute Ischemic Stroke,C5392833,MIR221,407006,ENSG00000207870,microRNA 221,ncRNA,0.1,0.064516129032258,1,2021,2021,1,0.47,0.88,Human_text_mining_only,TRUE,FALSE,TRUE,0.2,2,Low_score_nonprotein_audit,FALSE,FALSE,FALSE,Noncoding_low_score_audit_only,,Non-protein-coding and raw GDA score below 0.20; audit only.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
407008_C5392833,Acute Ischemic Stroke,C5392833,MIR223,407008,ENSG00000284567,microRNA 223,ncRNA,0.1,0.064516129032258,1,2014,2014,1,0.44,0.88,Human_text_mining_only,TRUE,FALSE,TRUE,0.2,3,Low_score_nonprotein_audit,FALSE,FALSE,FALSE,Noncoding_low_score_audit_only,,Non-protein-coding and raw GDA score below 0.20; audit only.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
407021_C5392833,Acute Ischemic Stroke,C5392833,MIR29A,407021,ENSG00000284032,microRNA 29a,ncRNA,0.1,0.064516129032258,1,2021,2021,1,0.46,0.88,Human_text_mining_only,TRUE,FALSE,FALSE,,,Low_score_nonprotein_audit,FALSE,FALSE,FALSE,Noncoding_low_score_audit_only,,Non-protein-coding and raw GDA score below 0.20; audit only.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
100422912_C5392833,Acute Ischemic Stroke,C5392833,MIR3200,100422912,ENSG00000264661,microRNA 3200,ncRNA,0.1,0.064516129032258,1,2024,2024,1,0.59,0.75,Human_text_mining_only,TRUE,FALSE,FALSE,,,Low_score_nonprotein_audit,FALSE,FALSE,FALSE,Noncoding_low_score_audit_only,,Non-protein-coding and raw GDA score below 0.20; audit only.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
100313769_C5392833,Acute Ischemic Stroke,C5392833,MIR320B2,100313769,,microRNA 320b-2,ncRNA,0.1,0.064516129032258,1,2023,2023,1,0.61,0.75,Human_text_mining_only,TRUE,FALSE,TRUE,0.1,1,Low_score_nonprotein_audit,FALSE,FALSE,FALSE,Noncoding_low_score_audit_only,,Non-protein-coding and raw GDA score below 0.20; audit only.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
100302169_C5392833,Acute Ischemic Stroke,C5392833,MIR320D2,100302169,,microRNA 320d-2,ncRNA,0.1,0.064516129032258,1,2014,2014,1,0.68,0.58,Human_text_mining_only,TRUE,FALSE,FALSE,,,Low_score_nonprotein_audit,FALSE,FALSE,FALSE,Noncoding_low_score_audit_only,,Non-protein-coding and raw GDA score below 0.20; audit only.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
574031_C5392833,Acute Ischemic Stroke,C5392833,MIR363,574031,ENSG00000284499,microRNA 363,ncRNA,0.1,0.064516129032258,1,2014,2014,1,0.56,0.79,Human_text_mining_only,TRUE,FALSE,FALSE,,,Low_score_nonprotein_audit,FALSE,FALSE,FALSE,Noncoding_low_score_audit_only,,Non-protein-coding and raw GDA score below 0.20; audit only.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
100616498_C5392833,Acute Ischemic Stroke,C5392833,MIR378E,100616498,ENSG00000263831,microRNA 378e,ncRNA,0.1,0.064516129032258,1,2017,2017,1,0.56,0.79,Human_text_mining_only,TRUE,FALSE,TRUE,0.2,2,Low_score_nonprotein_audit,FALSE,FALSE,FALSE,Noncoding_low_score_audit_only,,Non-protein-coding and raw GDA score below 0.20; audit only.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
100422945_C5392833,Acute Ischemic Stroke,C5392833,MIR4326,100422945,ENSG00000266104,microRNA 4326,ncRNA,0.1,0.064516129032258,1,2022,2022,1,0.81,0.25,Human_text_mining_only,TRUE,FALSE,FALSE,,,Low_score_nonprotein_audit,FALSE,FALSE,FALSE,Noncoding_low_score_audit_only,,Non-protein-coding and raw GDA score below 0.20; audit only.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
100616469_C5392833,Acute Ischemic Stroke,C5392833,MIR4429,100616469,ENSG00000264010,microRNA 4429,ncRNA,0.1,0.064516129032258,1,2014,2014,1,0.66,0.5,Human_text_mining_only,TRUE,FALSE,FALSE,,,Low_score_nonprotein_audit,FALSE,FALSE,FALSE,Noncoding_low_score_audit_only,,Non-protein-coding and raw GDA score below 0.20; audit only.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
664616_C5392833,Acute Ischemic Stroke,C5392833,MIR487B,664616,ENSG00000207754,microRNA 487b,ncRNA,0.1,0.064516129032258,1,2014,2014,1,0.64,0.71,Human_text_mining_only,TRUE,FALSE,TRUE,0.1,1,Low_score_nonprotein_audit,FALSE,FALSE,FALSE,Noncoding_low_score_audit_only,,Non-protein-coding and raw GDA score below 0.20; audit only.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
574441_C5392833,Acute Ischemic Stroke,C5392833,MIR488,574441,ENSG00000202609,microRNA 488,ncRNA,0.1,0.064516129032258,1,2020,2020,1,0.64,0.71,Human_text_mining_only,TRUE,FALSE,FALSE,,,Low_score_nonprotein_audit,FALSE,FALSE,FALSE,Noncoding_low_score_audit_only,,Non-protein-coding and raw GDA score below 0.20; audit only.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
574502_C5392833,Acute Ischemic Stroke,C5392833,MIR500A,574502,ENSG00000207785,microRNA 500a,ncRNA,0.1,0.064516129032258,1,2022,2022,1,0.73,0.46,Human_text_mining_only,TRUE,FALSE,FALSE,,,Low_score_nonprotein_audit,FALSE,FALSE,FALSE,Noncoding_low_score_audit_only,,Non-protein-coding and raw GDA score below 0.20; audit only.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
693129_C5392833,Acute Ischemic Stroke,C5392833,MIR548C,693129,ENSG00000207546,microRNA 548c,ncRNA,0.1,0.064516129032258,1,2022,2022,1,0.85,0.29,Human_text_mining_only,TRUE,FALSE,FALSE,,,Low_score_nonprotein_audit,FALSE,FALSE,FALSE,Noncoding_low_score_audit_only,,Non-protein-coding and raw GDA score below 0.20; audit only.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
100847018_C5392833,Acute Ischemic Stroke,C5392833,MIR5585,100847018,ENSG00000266203,microRNA 5585,ncRNA,0.1,0.064516129032258,1,2020,2020,1,0.52,0.79,Human_text_mining_only,TRUE,FALSE,FALSE,,,Low_score_nonprotein_audit,FALSE,FALSE,FALSE,Noncoding_low_score_audit_only,,Non-protein-coding and raw GDA score below 0.20; audit only.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
