assocID,Disease,Disease_CUI,Gene_Symbol,Entrez_Gene_ID,Ensembl_Gene_ID,Gene_Description,Gene_Type,Raw_GDA_Score,Normalized_Score,N_PMIDs,First_Ref_Year,Last_Ref_Year,EI,DSI,DPI,Evidence_Origin,Has_Human_TextMining,Has_Model_TextMining,Broad_Ischemic_Stroke_Present,Broad_Raw_GDA_Score,Broad_N_PMIDs,Evidence_Tier,Protein_Coding_for_STRING,Human_Literature_Extended_Eligible,Conservative_EI_Eligible,Recommended_Use,Association_Role,Caution,Score_Breakdown
558_C5392833,Acute Ischemic Stroke,C5392833,AXL,558,ENSG00000167601,AXL receptor tyrosine kinase,protein-coding,0.1,0.064516129032258,1,2021,2021,1,0.45,0.83,Human_text_mining_only,TRUE,FALSE,TRUE,0.1,0,Low_score_PC_audit,TRUE,FALSE,FALSE,Low_score_audit_only,,Raw GDA score below 0.20; retain only for audit.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
571_C5392833,Acute Ischemic Stroke,C5392833,BACH1,571,ENSG00000156273,BTB domain and CNC homolog 1,protein-coding,0.1,0.064516129032258,1,2025,2025,1,0.52,0.88,Human_text_mining_only,TRUE,FALSE,TRUE,0.25,2,Low_score_PC_audit,TRUE,FALSE,FALSE,Low_score_audit_only,,Raw GDA score below 0.20; retain only for audit.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
596_C5392833,Acute Ischemic Stroke,C5392833,BCL2,596,ENSG00000171791,BCL2 apoptosis regulator,protein-coding,0.1,0.064516129032258,1,2020,2020,1,0.32,0.88,Human_text_mining_only,TRUE,FALSE,TRUE,0.25,2,Low_score_PC_audit,TRUE,FALSE,FALSE,Low_score_audit_only,,Raw GDA score below 0.20; retain only for audit.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
632_C5392833,Acute Ischemic Stroke,C5392833,BGLAP,632,ENSG00000242252,bone gamma-carboxyglutamate protein,protein-coding,0.1,0.064516129032258,1,2020,2020,1,0.43,0.92,Human_text_mining_only,TRUE,FALSE,FALSE,,,Low_score_PC_audit,TRUE,FALSE,FALSE,Low_score_audit_only,,Raw GDA score below 0.20; retain only for audit.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
332_C5392833,Acute Ischemic Stroke,C5392833,BIRC5,332,ENSG00000089685,baculoviral IAP repeat containing 5,protein-coding,0.1,0.064516129032258,1,2014,2014,1,0.39,0.83,Human_text_mining_only,TRUE,FALSE,TRUE,0.2,2,Low_score_PC_audit,TRUE,FALSE,FALSE,Low_score_audit_only,,Raw GDA score below 0.20; retain only for audit.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
712_C5392833,Acute Ischemic Stroke,C5392833,C1QA,712,ENSG00000173372,complement C1q A chain,protein-coding,0.1,0.064516129032258,1,2020,2020,1,0.48,0.88,Human_text_mining_only,TRUE,FALSE,FALSE,,,Low_score_PC_audit,TRUE,FALSE,FALSE,Low_score_audit_only,,Raw GDA score below 0.20; retain only for audit.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
10882_C5392833,Acute Ischemic Stroke,C5392833,C1QL1,10882,ENSG00000131094,complement C1q like 1,protein-coding,0.1,0.064516129032258,1,2020,2020,1,0.58,0.79,Human_text_mining_only,TRUE,FALSE,FALSE,,,Low_score_PC_audit,TRUE,FALSE,FALSE,Low_score_audit_only,,Raw GDA score below 0.20; retain only for audit.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
114897_C5392833,Acute Ischemic Stroke,C5392833,C1QTNF1,114897,ENSG00000173918,C1q and TNF related 1,protein-coding,0.1,0.064516129032258,1,2021,2021,1,0.62,0.63,Human_text_mining_only,TRUE,FALSE,TRUE,0.1,1,Low_score_PC_audit,TRUE,FALSE,FALSE,Low_score_audit_only,,Raw GDA score below 0.20; retain only for audit.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
727_C5392833,Acute Ischemic Stroke,C5392833,C5,727,ENSG00000106804,complement C5,protein-coding,0.1,0.064516129032258,1,2019,2019,1,0.53,0.83,Human_text_mining_only,TRUE,FALSE,TRUE,0.2,2,Low_score_PC_audit,TRUE,FALSE,FALSE,Low_score_audit_only,,Raw GDA score below 0.20; retain only for audit.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
8911_C5392833,Acute Ischemic Stroke,C5392833,CACNA1I,8911,ENSG00000100346,calcium voltage-gated channel subunit alpha1 I,protein-coding,0.1,0.064516129032258,1,2021,2021,1,0.56,0.83,Human_text_mining_only,TRUE,FALSE,FALSE,,,Low_score_PC_audit,TRUE,FALSE,FALSE,Low_score_audit_only,,Raw GDA score below 0.20; retain only for audit.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
781_C5392833,Acute Ischemic Stroke,C5392833,CACNA2D1,781,ENSG00000153956,calcium voltage-gated channel auxiliary subunit alpha2delta 1,protein-coding,0.1,0.064516129032258,1,2021,2021,1,0.54,0.83,Human_text_mining_only,TRUE,FALSE,FALSE,,,Low_score_PC_audit,TRUE,FALSE,FALSE,Low_score_audit_only,,Raw GDA score below 0.20; retain only for audit.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
401237_C5392833,Acute Ischemic Stroke,C5392833,CASC15,401237,,cancer susceptibility 15,ncRNA,0.1,0.064516129032258,1,2021,2021,1,0.52,0.79,Human_text_mining_only,TRUE,FALSE,FALSE,,,Low_score_nonprotein_audit,FALSE,FALSE,FALSE,Noncoding_low_score_audit_only,,Non-protein-coding and raw GDA score below 0.20; audit only.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
836_C5392833,Acute Ischemic Stroke,C5392833,CASP3,836,ENSG00000164305,caspase 3,protein-coding,0.1,0.064516129032258,1,2024,2024,0,0.38,0.88,Human_text_mining_only,TRUE,FALSE,TRUE,0.25,6,Low_score_PC_audit,TRUE,FALSE,FALSE,Low_score_audit_only,,Raw GDA score below 0.20; retain only for audit.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
857_C5392833,Acute Ischemic Stroke,C5392833,CAV1,857,ENSG00000105974,caveolin 1,protein-coding,0.1,0.064516129032258,1,2018,2018,1,0.4,0.92,Human_text_mining_only,TRUE,FALSE,TRUE,0.2,2,Low_score_PC_audit,TRUE,FALSE,FALSE,Low_score_audit_only,,Raw GDA score below 0.20; retain only for audit.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
6347_C5392833,Acute Ischemic Stroke,C5392833,CCL2,6347,ENSG00000108691,C-C motif chemokine ligand 2,protein-coding,0.1,0.064516129032258,1,2020,2020,1,0.33,0.92,Human_text_mining_only,TRUE,FALSE,TRUE,0.45,15,Low_score_PC_audit,TRUE,FALSE,FALSE,Low_score_audit_only,,Raw GDA score below 0.20; retain only for audit.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
940_C5392833,Acute Ischemic Stroke,C5392833,CD28,940,ENSG00000178562,CD28 molecule,protein-coding,0.1,0.064516129032258,1,2015,2015,1,0.41,0.92,Human_text_mining_only,TRUE,FALSE,TRUE,0.15,1,Low_score_PC_audit,TRUE,FALSE,FALSE,Low_score_audit_only,,Raw GDA score below 0.20; retain only for audit.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
959_C5392833,Acute Ischemic Stroke,C5392833,CD40LG,959,ENSG00000102245,CD40 ligand,protein-coding,0.1,0.064516129032258,1,2019,2019,1,0.4,0.92,Human_text_mining_only,TRUE,FALSE,TRUE,0.35,6,Low_score_PC_audit,TRUE,FALSE,FALSE,Low_score_audit_only,,Raw GDA score below 0.20; retain only for audit.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
998_C5392833,Acute Ischemic Stroke,C5392833,CDC42,998,ENSG00000070831,cell division cycle 42,protein-coding,0.1,0.064516129032258,1,2022,2022,1,0.44,0.88,Human_text_mining_only,TRUE,FALSE,TRUE,0.2,2,Low_score_PC_audit,TRUE,FALSE,FALSE,Low_score_audit_only,,Raw GDA score below 0.20; retain only for audit.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
999_C5392833,Acute Ischemic Stroke,C5392833,CDH1,999,ENSG00000039068,cadherin 1,protein-coding,0.1,0.064516129032258,1,2021,2021,1,0.35,0.88,Human_text_mining_only,TRUE,FALSE,TRUE,0.1,1,Low_score_PC_audit,TRUE,FALSE,FALSE,Low_score_audit_only,,Raw GDA score below 0.20; retain only for audit.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
100048912_C5392833,Acute Ischemic Stroke,C5392833,CDKN2B-AS1,100048912,ENSG00000240498,CDKN2B and CDKN2A antisense cis and trans regulatory RNA 1,ncRNA,0.1,0.064516129032258,1,2019,2019,1,0.44,0.88,Human_text_mining_only,TRUE,FALSE,TRUE,0.4,16,Low_score_nonprotein_audit,FALSE,FALSE,FALSE,Noncoding_low_score_audit_only,,Non-protein-coding and raw GDA score below 0.20; audit only.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
1052_C5392833,Acute Ischemic Stroke,C5392833,CEBPD,1052,ENSG00000221869,CCAAT enhancer binding protein delta,protein-coding,0.1,0.064516129032258,1,2025,2025,1,0.55,0.79,Human_text_mining_only,TRUE,FALSE,FALSE,,,Low_score_PC_audit,TRUE,FALSE,FALSE,Low_score_audit_only,,Raw GDA score below 0.20; retain only for audit.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
1113_C5392833,Acute Ischemic Stroke,C5392833,CHGA,1113,ENSG00000100604,chromogranin A,protein-coding,0.1,0.064516129032258,1,2022,2022,1,0.43,0.88,Human_text_mining_only,TRUE,FALSE,FALSE,,,Low_score_PC_audit,TRUE,FALSE,FALSE,Low_score_audit_only,,Raw GDA score below 0.20; retain only for audit.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
1118_C5392833,Acute Ischemic Stroke,C5392833,CHIT1,1118,ENSG00000133063,chitinase 1,protein-coding,0.1,0.064516129032258,1,2016,2016,1,0.5,0.79,Human_text_mining_only,TRUE,FALSE,TRUE,0.1,1,Low_score_PC_audit,TRUE,FALSE,FALSE,Low_score_audit_only,,Raw GDA score below 0.20; retain only for audit.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
1153_C5392833,Acute Ischemic Stroke,C5392833,CIRBP,1153,ENSG00000099622,cold inducible RNA binding protein,protein-coding,0.1,0.064516129032258,1,2026,2026,1,0.54,0.83,Human_text_mining_only,TRUE,FALSE,TRUE,0.25,3,Low_score_PC_audit,TRUE,FALSE,FALSE,Low_score_audit_only,,Raw GDA score below 0.20; retain only for audit.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
1158_C5392833,Acute Ischemic Stroke,C5392833,CKM,1158,ENSG00000104879,"creatine kinase, M-type",protein-coding,0.1,0.064516129032258,1,2013,2013,1,0.42,0.88,Human_text_mining_only,TRUE,FALSE,TRUE,0.1,0,Low_score_PC_audit,TRUE,FALSE,FALSE,Low_score_audit_only,,Raw GDA score below 0.20; retain only for audit.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
80781_C5392833,Acute Ischemic Stroke,C5392833,COL18A1,80781,ENSG00000182871,collagen type XVIII alpha 1 chain,protein-coding,0.1,0.064516129032258,1,2020,2020,1,0.47,0.88,Human_text_mining_only,TRUE,FALSE,TRUE,0.1,1,Low_score_PC_audit,TRUE,FALSE,FALSE,Low_score_audit_only,,Raw GDA score below 0.20; retain only for audit.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
10699_C5392833,Acute Ischemic Stroke,C5392833,CORIN,10699,ENSG00000145244,"corin, serine peptidase",protein-coding,0.1,0.064516129032258,1,2024,2024,1,0.53,0.83,Human_text_mining_only,TRUE,FALSE,TRUE,0.2,3,Low_score_PC_audit,TRUE,FALSE,FALSE,Low_score_audit_only,,Raw GDA score below 0.20; retain only for audit.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
53981_C5392833,Acute Ischemic Stroke,C5392833,CPSF2,53981,ENSG00000165934,cleavage and polyadenylation specific factor 2,protein-coding,0.1,0.064516129032258,1,2021,2021,1,0.74,0.29,Human_text_mining_only,TRUE,FALSE,TRUE,0.1,1,Low_score_PC_audit,TRUE,FALSE,FALSE,Low_score_audit_only,,Raw GDA score below 0.20; retain only for audit.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
55118_C5392833,Acute Ischemic Stroke,C5392833,CRTAC1,55118,ENSG00000095713,cartilage acidic protein 1,protein-coding,0.1,0.064516129032258,1,2021,2021,1,0.67,0.46,Human_text_mining_only,TRUE,FALSE,TRUE,0.15,2,Low_score_PC_audit,TRUE,FALSE,FALSE,Low_score_audit_only,,Raw GDA score below 0.20; retain only for audit.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
1464_C5392833,Acute Ischemic Stroke,C5392833,CSPG4,1464,ENSG00000173546,chondroitin sulfate proteoglycan 4,protein-coding,0.1,0.064516129032258,1,2023,2023,1,0.51,0.83,Human_text_mining_only,TRUE,FALSE,TRUE,0.1,1,Low_score_PC_audit,TRUE,FALSE,FALSE,Low_score_audit_only,,Raw GDA score below 0.20; retain only for audit.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
58191_C5392833,Acute Ischemic Stroke,C5392833,CXCL16,58191,ENSG00000161921,C-X-C motif chemokine ligand 16,protein-coding,0.1,0.064516129032258,1,2012,2012,1,0.48,0.88,Human_text_mining_only,TRUE,FALSE,TRUE,0.2,2,Low_score_PC_audit,TRUE,FALSE,FALSE,Low_score_audit_only,,Raw GDA score below 0.20; retain only for audit.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
2833_C5392833,Acute Ischemic Stroke,C5392833,CXCR3,2833,ENSG00000186810,C-X-C motif chemokine receptor 3,protein-coding,0.1,0.064516129032258,1,2024,2024,1,0.42,0.88,Human_text_mining_only,TRUE,FALSE,FALSE,,,Low_score_PC_audit,TRUE,FALSE,FALSE,Low_score_audit_only,,Raw GDA score below 0.20; retain only for audit.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
7852_C5392833,Acute Ischemic Stroke,C5392833,CXCR4,7852,ENSG00000121966,C-X-C motif chemokine receptor 4,protein-coding,0.1,0.064516129032258,1,2019,2019,1,0.36,0.88,Human_text_mining_only,TRUE,FALSE,TRUE,0.3,3,Low_score_PC_audit,TRUE,FALSE,FALSE,Low_score_audit_only,,Raw GDA score below 0.20; retain only for audit.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
643_C5392833,Acute Ischemic Stroke,C5392833,CXCR5,643,ENSG00000160683,C-X-C motif chemokine receptor 5,protein-coding,0.1,0.064516129032258,1,2025,2025,1,0.44,0.88,Human_text_mining_only,TRUE,FALSE,TRUE,0.1,1,Low_score_PC_audit,TRUE,FALSE,FALSE,Low_score_audit_only,,Raw GDA score below 0.20; retain only for audit.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
1556_C5392833,Acute Ischemic Stroke,C5392833,CYP2B7P,1556,ENSG00000291083,"cytochrome P450 family 2 subfamily B member 7, pseudogene",pseudo,0.1,0.064516129032258,1,2014,2014,1,0.66,0.67,Human_text_mining_only,TRUE,FALSE,FALSE,,,Low_score_nonprotein_audit,FALSE,FALSE,FALSE,Noncoding_low_score_audit_only,,Non-protein-coding and raw GDA score below 0.20; audit only.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
1576_C5392833,Acute Ischemic Stroke,C5392833,CYP3A4,1576,ENSG00000160868,cytochrome P450 family 3 subfamily A member 4,protein-coding,0.1,0.064516129032258,1,2019,2019,1,0.44,0.83,Human_text_mining_only,TRUE,FALSE,TRUE,0.25,4,Low_score_PC_audit,TRUE,FALSE,FALSE,Low_score_audit_only,,Raw GDA score below 0.20; retain only for audit.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
8529_C5392833,Acute Ischemic Stroke,C5392833,CYP4F2,8529,ENSG00000186115,cytochrome P450 family 4 subfamily F member 2,protein-coding,0.1,0.064516129032258,1,2025,2025,0,0.62,0.71,Human_text_mining_only,TRUE,FALSE,TRUE,0.3,11,Low_score_PC_audit,TRUE,FALSE,FALSE,Low_score_audit_only,,Raw GDA score below 0.20; retain only for audit.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
1612_C5392833,Acute Ischemic Stroke,C5392833,DAPK1,1612,ENSG00000196730,death associated protein kinase 1,protein-coding,0.1,0.064516129032258,1,2020,2020,1,0.48,0.88,Human_text_mining_only,TRUE,FALSE,TRUE,0.2,3,Low_score_PC_audit,TRUE,FALSE,FALSE,Low_score_audit_only,,Raw GDA score below 0.20; retain only for audit.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
23576_C5392833,Acute Ischemic Stroke,C5392833,DDAH1,23576,ENSG00000153904,dimethylarginine dimethylaminohydrolase 1,protein-coding,0.1,0.064516129032258,1,2013,2013,1,0.56,0.79,Human_text_mining_only,TRUE,FALSE,FALSE,,,Low_score_PC_audit,TRUE,FALSE,FALSE,Low_score_audit_only,,Raw GDA score below 0.20; retain only for audit.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
11083_C5392833,Acute Ischemic Stroke,C5392833,DIDO1,11083,ENSG00000101191,death inducer-obliterator 1,protein-coding,0.1,0.064516129032258,1,2021,2021,1,0.64,0.58,Human_text_mining_only,TRUE,FALSE,TRUE,0.1,1,Low_score_PC_audit,TRUE,FALSE,FALSE,Low_score_audit_only,,Raw GDA score below 0.20; retain only for audit.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
9228_C5392833,Acute Ischemic Stroke,C5392833,DLGAP2,9228,ENSG00000198010,DLG associated protein 2,protein-coding,0.1,0.064516129032258,1,2019,2019,1,0.59,0.92,Human_text_mining_only,TRUE,FALSE,FALSE,,,Low_score_PC_audit,TRUE,FALSE,FALSE,Low_score_audit_only,,Raw GDA score below 0.20; retain only for audit.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
1777_C5392833,Acute Ischemic Stroke,C5392833,DNASE2,1777,ENSG00000105612,"deoxyribonuclease 2, lysosomal",protein-coding,0.1,0.064516129032258,1,2024,2024,1,0.6,0.75,Human_text_mining_only,TRUE,FALSE,FALSE,,,Low_score_PC_audit,TRUE,FALSE,FALSE,Low_score_audit_only,,Raw GDA score below 0.20; retain only for audit.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
1844_C5392833,Acute Ischemic Stroke,C5392833,DUSP2,1844,ENSG00000158050,dual specificity phosphatase 2,protein-coding,0.1,0.064516129032258,1,2022,2022,1,0.58,0.75,Human_text_mining_only,TRUE,FALSE,FALSE,,,Low_score_PC_audit,TRUE,FALSE,FALSE,Low_score_audit_only,,Raw GDA score below 0.20; retain only for audit.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
56940_C5392833,Acute Ischemic Stroke,C5392833,DUSP22,56940,ENSG00000112679,dual specificity phosphatase 22,protein-coding,0.1,0.064516129032258,1,2022,2022,0,0.58,0.67,Human_text_mining_only,TRUE,FALSE,FALSE,,,Low_score_PC_audit,TRUE,FALSE,FALSE,Low_score_audit_only,,Raw GDA score below 0.20; retain only for audit.,Total: 0.1 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=1; weight=0.1
